weather_id,region,date,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,uv_index,frost_risk,month,day_of_year,heat_index,season
599,South,2023-08-22,23.2,52.9,7.7,51.1,7.0,0,8,234,35.08,Summer
600,South,2023-08-23,22.8,64.6,0.0,46.1,3.0,0,8,235,39.519999999999996,Summer
601,South,2023-08-24,24.3,86.3,8.5,76.8,10.2,0,8,236,49.1,Summer
602,South,2023-08-25,27.6,52.1,1.1,13.2,0.9,0,8,237,37.400000000000006,Summer
603,South,2023-08-26,26.1,51.3,0.0,79.2,5.3,0,8,238,36.18,Summer
604,South,2023-08-27,27.5,52.3,3.5,13.4,6.3,0,8,239,37.42,Summer
605,South,2023-08-28,24.4,68.3,8.8,42.4,8.6,0,8,240,41.96,Summer
606,South,2023-08-29,24.2,44.5,0.8,79.3,5.5,0,8,241,32.32,Summer
607,South,2023-08-30,25.4,55.4,0.0,39.2,2.9,0,8,242,37.4,Summer
608,South,2023-08-31,24.3,85.3,19.7,26.0,6.7,0,8,243,48.699999999999996,Summer
609,South,2023-09-01,21.5,80.2,3.6,0.6,3.4,0,9,244,44.980000000000004,Autumn
610,South,2023-09-02,20.7,87.1,11.1,71.5,9.1,0,9,245,47.26,Autumn
611,South,2023-09-03,17.4,84.1,14.3,13.2,2.2,0,9,246,44.08,Autumn
612,South,2023-09-04,22.0,51.7,0.0,18.9,8.7,0,9,247,33.88,Autumn
613,South,2023-09-05,17.5,53.7,2.3,23.5,1.2,0,9,248,31.980000000000004,Autumn
614,South,2023-09-06,22.0,43.1,7.1,17.3,1.9,0,9,249,30.44,Autumn
615,South,2023-09-07,20.7,43.9,0.0,76.0,1.1,0,9,250,29.979999999999997,Autumn
616,South,2023-09-08,21.8,59.1,11.3,25.4,0.2,0,9,251,36.72,Autumn
617,South,2023-09-09,20.7,91.9,14.4,64.2,3.1,0,9,252,49.18000000000001,Autumn
618,South,2023-09-10,21.6,35.7,17.9,62.1,2.0,0,9,253,27.240000000000002,Autumn
619,South,2023-09-11,19.3,64.4,17.3,41.9,6.2,0,9,254,37.34,Autumn
620,South,2023-09-12,20.6,84.3,4.8,60.6,0.1,0,9,255,46.08,Autumn
621,South,2023-09-13,19.2,45.3,0.0,61.4,4.4,0,9,256,29.64,Autumn
622,South,2023-09-14,22.3,90.8,4.1,44.6,10.0,0,9,257,49.7,Autumn
623,South,2023-09-15,21.7,57.0,20.4,46.7,4.6,0,9,258,35.82,Autumn
624,South,2023-09-16,21.5,65.0,0.6,22.4,9.5,0,9,259,38.9,Autumn
625,South,2023-09-17,17.8,75.9,0.0,71.5,3.1,0,9,260,41.040000000000006,Autumn
626,South,2023-09-18,20.8,77.6,3.5,33.8,4.0,0,9,261,43.519999999999996,Autumn
627,South,2023-09-19,22.2,81.2,8.6,40.2,3.3,0,9,262,45.800000000000004,Autumn
628,South,2023-09-20,20.7,37.7,0.0,6.6,7.6,0,9,263,27.5,Autumn
629,South,2023-09-21,22.9,31.7,5.8,3.2,1.7,0,9,264,26.419999999999998,Autumn
630,South,2023-09-22,18.8,71.5,4.6,46.9,9.7,0,9,265,39.88,Autumn
631,South,2023-09-23,17.4,45.4,0.0,79.3,1.3,0,9,266,28.6,Autumn
632,South,2023-09-24,19.0,50.6,0.0,16.7,3.6,0,9,267,31.64,Autumn
633,South,2023-09-25,19.9,63.9,0.0,59.1,7.5,0,9,268,37.5,Autumn
634,South,2023-09-26,18.7,48.5,0.0,41.6,6.8,0,9,269,30.62,Autumn
635,South,2023-09-27,19.3,70.3,4.1,77.0,7.6,0,9,270,39.7,Autumn
636,South,2023-09-28,22.6,57.5,0.6,71.9,8.7,0,9,271,36.56,Autumn
637,South,2023-09-29,21.3,49.0,0.0,10.4,9.3,0,9,272,32.38,Autumn
638,South,2023-09-30,22.9,75.7,11.9,73.5,3.2,0,9,273,44.019999999999996,Autumn
639,South,2023-10-01,17.7,34.5,7.9,56.6,8.9,0,10,274,24.42,Autumn
640,South,2023-10-02,12.6,38.7,19.4,66.9,1.4,0,10,275,23.040000000000003,Autumn
641,South,2023-10-03,15.6,87.1,0.0,49.9,0.6,0,10,276,44.199999999999996,Autumn
642,South,2023-10-04,16.4,87.6,0.0,41.6,4.6,0,10,277,44.879999999999995,Autumn
643,South,2023-10-05,14.9,43.3,0.0,42.6,8.4,0,10,278,26.259999999999998,Autumn
644,South,2023-10-06,14.4,75.9,2.6,53.2,1.9,0,10,279,39.0,Autumn
645,South,2023-10-07,13.1,52.8,0.0,77.9,6.2,0,10,280,28.98,Autumn
646,South,2023-10-08,13.6,38.8,6.4,12.4,6.3,0,10,281,23.68,Autumn
647,South,2023-10-09,12.2,39.3,17.4,68.4,8.2,0,10,282,23.04,Autumn
648,South,2023-10-10,14.3,72.7,12.9,19.3,1.1,0,10,283,37.660000000000004,Autumn
649,South,2023-10-11,12.3,86.5,1.0,51.6,1.9,0,10,284,41.980000000000004,Autumn
650,South,2023-10-12,14.7,44.0,0.0,35.4,7.9,0,10,285,26.42,Autumn
651,South,2023-10-13,13.3,66.7,0.5,67.0,0.3,0,10,286,34.660000000000004,Autumn
652,South,2023-10-14,13.1,40.1,2.5,76.4,10.0,0,10,287,23.900000000000002,Autumn
653,South,2023-10-15,13.3,56.8,6.8,34.2,3.6,0,10,288,30.7,Autumn
654,South,2023-10-16,17.1,34.9,8.2,24.3,6.1,0,10,289,24.22,Autumn
655,South,2023-10-17,12.9,88.3,1.5,77.1,8.7,0,10,290,43.06,Autumn
656,South,2023-10-18,17.1,65.1,11.8,25.6,10.3,0,10,291,36.3,Autumn
657,South,2023-10-19,13.6,37.9,3.6,59.5,5.4,0,10,292,23.32,Autumn
658,South,2023-10-20,13.0,55.6,0.0,19.8,0.2,0,10,293,30.040000000000003,Autumn
659,South,2023-10-21,14.0,86.3,0.0,39.8,7.9,0,10,294,42.92,Autumn
660,South,2023-10-22,12.7,88.1,0.0,48.3,9.3,0,10,295,42.86,Autumn
661,South,2023-10-23,15.5,30.2,0.0,13.0,3.6,0,10,296,21.38,Autumn
662,South,2023-10-24,16.0,68.7,1.3,60.8,10.0,0,10,297,37.080000000000005,Autumn
663,South,2023-10-25,16.3,43.9,1.1,11.1,10.5,0,10,298,27.339999999999996,Autumn
664,South,2023-10-26,17.7,63.7,0.0,10.5,0.3,0,10,299,36.1,Autumn
665,South,2023-10-27,16.1,93.2,10.0,58.3,8.0,0,10,300,46.94,Autumn
666,South,2023-10-28,12.3,42.2,10.7,3.0,0.5,0,10,301,24.26,Autumn
667,South,2023-10-29,16.6,61.8,9.5,37.2,5.5,0,10,302,34.68,Autumn
668,South,2023-10-30,17.2,58.5,0.0,54.7,7.6,0,10,303,33.72,Autumn
669,South,2023-10-31,16.3,87.1,1.3,18.9,5.9,0,10,304,44.62,Autumn
670,South,2023-11-01,13.9,81.9,0.0,73.8,8.7,0,11,305,41.10000000000001,Autumn
671,South,2023-11-02,13.2,32.6,27.0,18.9,4.3,0,11,306,20.96,Autumn
672,South,2023-11-03,8.8,67.2,7.4,63.5,3.5,0,11,307,32.160000000000004,Autumn
673,South,2023-11-04,11.1,52.5,18.8,69.8,6.3,0,11,308,27.66,Autumn
674,South,2023-11-05,13.9,36.1,0.0,62.3,7.1,0,11,309,22.78,Autumn
675,South,2023-11-06,9.3,90.2,17.4,53.1,1.0,0,11,310,41.660000000000004,Autumn
676,South,2023-11-07,9.5,48.0,0.2,69.4,5.6,0,11,311,24.900000000000002,Autumn
677,South,2023-11-08,8.7,83.5,13.9,79.4,0.9,0,11,312,38.62,Autumn
678,South,2023-11-09,12.5,62.5,0.0,48.7,1.3,0,11,313,32.5,Autumn
679,South,2023-11-10,10.7,71.2,4.5,12.6,9.5,0,11,314,34.900000000000006,Autumn
680,South,2023-11-11,13.9,92.4,1.1,32.8,8.3,0,11,315,45.3,Autumn
681,South,2023-11-12,9.2,37.5,6.6,9.3,4.2,0,11,316,20.52,Autumn
682,South,2023-11-13,9.0,89.4,0.0,3.3,6.8,0,11,317,41.160000000000004,Autumn
683,South,2023-11-14,8.5,38.8,0.0,42.3,4.8,0,11,318,20.619999999999997,Autumn
684,South,2023-11-15,9.8,90.2,16.0,59.7,2.4,0,11,319,41.96000000000001,Autumn
685,South,2023-11-16,10.1,42.5,1.0,1.1,2.0,0,11,320,23.06,Autumn
686,South,2023-11-17,12.2,73.2,8.7,24.1,5.7,0,11,321,36.6,Autumn
687,South,2023-11-18,9.2,81.0,6.6,1.8,6.1,0,11,322,37.92,Autumn
688,South,2023-11-19,10.7,64.1,8.1,73.8,9.5,0,11,323,32.06,Autumn
689,South,2023-11-20,11.8,51.2,12.1,30.0,0.2,0,11,324,27.560000000000002,Autumn
690,South,2023-11-21,13.3,42.6,13.1,67.7,10.9,0,11,325,25.020000000000003,Autumn
691,South,2023-11-22,10.4,54.7,8.7,58.9,0.0,0,11,326,28.120000000000005,Autumn
692,South,2023-11-23,13.9,76.5,0.0,45.5,3.8,0,11,327,38.94,Autumn
693,South,2023-11-24,13.0,67.9,11.2,18.3,5.0,0,11,328,34.96,Autumn
694,South,2023-11-25,9.2,42.4,0.0,74.8,6.0,0,11,329,22.48,Autumn
695,South,2023-11-26,11.6,55.2,5.3,67.7,2.9,0,11,330,29.040000000000003,Autumn
696,South,2023-11-27,8.8,78.3,0.8,12.5,1.5,0,11,331,36.6,Autumn
697,South,2023-11-28,11.2,33.5,12.9,38.3,6.1,0,11,332,20.12,Autumn
698,South,2023-11-29,10.0,40.8,12.7,49.6,4.9,0,11,333,22.32,Autumn
699,South,2023-11-30,12.7,35.5,0.0,33.0,1.4,0,11,334,21.82,Autumn
700,South,2023-12-01,12.2,64.5,9.8,75.6,1.2,0,12,335,33.12,Winter
701,South,2023-12-02,8.9,91.9,13.9,50.5,0.1,0,12,336,42.10000000000001,Winter
702,South,2023-12-03,11.2,86.3,18.8,2.6,0.6,0,12,337,41.24,Winter
703,South,2023-12-04,7.1,53.6,21.6,45.2,8.5,0,12,338,25.700000000000003,Winter
704,South,2023-12-05,9.7,57.5,0.0,62.9,6.9,0,12,339,28.82,Winter
705,South,2023-12-06,9.2,68.4,6.3,22.8,9.3,0,12,340,32.88,Winter
706,South,2023-12-07,12.7,46.3,0.0,67.3,1.5,0,12,341,26.14,Winter
707,South,2023-12-08,11.9,60.0,7.4,4.8,1.3,0,12,342,31.14,Winter
708,South,2023-12-09,11.7,38.0,5.0,16.6,8.9,0,12,343,22.22,Winter
709,South,2023-12-10,11.4,56.8,6.1,22.1,10.4,0,12,344,29.56,Winter
710,South,2023-12-11,9.9,57.5,13.7,3.4,0.1,0,12,345,28.94,Winter
711,South,2023-12-12,7.6,77.2,2.5,47.4,9.6,0,12,346,35.440000000000005,Winter
712,South,2023-12-13,7.6,52.3,7.8,4.9,0.9,0,12,347,25.48,Winter
713,South,2023-12-14,10.1,56.6,7.1,57.0,3.7,0,12,348,28.7,Winter
714,South,2023-12-15,12.8,82.8,6.6,23.0,10.7,0,12,349,40.8,Winter
715,South,2023-12-16,12.7,62.0,7.5,9.1,2.2,0,12,350,32.42,Winter
716,South,2023-12-17,7.1,58.3,12.7,27.9,9.5,0,12,351,27.58,Winter
717,South,2023-12-18,11.1,59.0,1.9,39.7,2.3,0,12,352,30.26,Winter
718,South,2023-12-19,10.4,51.7,0.0,80.0,8.8,0,12,353,26.92,Winter
719,South,2023-12-20,11.7,69.5,13.1,75.1,10.1,0,12,354,34.82,Winter
720,South,2023-12-21,12.0,87.8,17.1,34.9,1.6,0,12,355,42.31999999999999,Winter
721,South,2023-12-22,9.1,34.2,5.3,68.3,0.2,0,12,356,19.14,Winter
722,South,2023-12-23,7.3,47.3,9.4,33.2,1.1,0,12,357,23.299999999999997,Winter
723,South,2023-12-24,12.8,70.7,8.0,9.3,4.9,0,12,358,35.96,Winter
724,South,2023-12-25,9.9,60.4,5.5,73.1,0.4,0,12,359,30.1,Winter
725,South,2023-12-26,11.5,47.1,6.2,44.2,9.0,0,12,360,25.74,Winter
726,South,2023-12-27,10.4,75.5,18.6,56.6,7.7,0,12,361,36.440000000000005,Winter
727,South,2023-12-28,10.4,50.5,0.0,25.3,1.9,0,12,362,26.440000000000005,Winter
728,South,2023-12-29,8.5,69.6,0.0,3.0,6.5,0,12,363,32.94,Winter
729,South,2023-12-30,10.9,68.9,0.0,62.7,5.8,0,12,364,34.1,Winter
730,South,2023-12-31,10.0,44.5,5.3,5.2,5.1,0,12,365,23.8,Winter
731,East,2023-01-01,11.0,37.8,0.0,60.0,1.1,0,1,1,21.72,Winter
732,East,2023-01-02,13.8,92.1,10.6,11.9,5.3,0,1,2,45.12,Winter
733,East,2023-01-03,14.1,61.5,0.0,66.5,8.4,0,1,3,33.06,Winter
734,East,2023-01-04,11.0,43.7,2.4,55.1,5.7,0,1,4,24.08,Winter
735,East,2023-01-05,11.9,48.8,1.4,48.8,8.9,0,1,5,26.66,Winter
736,East,2023-01-06,8.7,83.5,3.4,21.1,9.7,0,1,6,38.62,Winter
737,East,2023-01-07,13.4,92.1,8.6,4.1,5.1,0,1,7,44.879999999999995,Winter
738,East,2023-01-08,13.8,84.9,9.3,8.5,4.5,0,1,8,42.24,Winter
739,East,2023-01-09,13.4,72.9,0.0,52.8,2.9,0,1,9,37.2,Winter
740,East,2023-01-10,13.4,88.6,0.0,43.7,10.7,0,1,10,43.48,Winter
741,East,2023-01-11,8.8,54.0,1.7,41.0,5.5,0,1,11,26.880000000000003,Winter
742,East,2023-01-12,14.3,68.0,0.0,72.1,9.9,0,1,12,35.78,Winter
743,East,2023-01-13,8.8,58.9,20.1,40.3,6.5,0,1,13,28.840000000000003,Winter
744,East,2023-01-14,10.1,73.0,7.1,2.4,9.0,0,1,14,35.260000000000005,Winter
745,East,2023-01-15,8.8,65.5,0.0,42.8,1.8,0,1,15,31.480000000000004,Winter
746,East,2023-01-16,9.1,91.5,8.7,70.7,5.7,0,1,16,42.06,Winter
747,East,2023-01-17,12.8,45.2,26.3,29.9,10.3,0,1,17,25.76,Winter
748,East,2023-01-18,11.6,34.0,2.7,2.1,5.9,0,1,18,20.560000000000002,Winter
749,East,2023-01-19,10.9,50.8,0.0,14.4,2.1,0,1,19,26.86,Winter
750,East,2023-01-20,11.7,49.5,0.0,32.3,8.4,0,1,20,26.82,Winter
751,East,2023-01-21,12.3,90.7,0.0,65.4,3.0,0,1,21,43.660000000000004,Winter
752,East,2023-01-22,9.3,73.6,4.4,44.8,5.6,0,1,22,35.019999999999996,Winter
753,East,2023-01-23,11.1,78.9,0.0,74.4,5.2,0,1,23,38.22,Winter
754,East,2023-01-24,12.2,47.4,0.0,47.1,2.5,0,1,24,26.28,Winter
755,East,2023-01-25,9.0,88.8,14.0,9.0,4.7,0,1,25,40.92,Winter
756,East,2023-01-26,11.3,65.9,10.6,19.8,5.4,0,1,26,33.14,Winter
757,East,2023-01-27,12.4,82.6,0.0,57.8,3.9,0,1,27,40.48,Winter
758,East,2023-01-28,13.0,59.9,3.1,63.8,8.9,0,1,28,31.76,Winter
759,East,2023-01-29,12.4,55.9,4.4,48.4,4.6,0,1,29,29.799999999999997,Winter
760,East,2023-01-30,12.2,84.3,7.3,30.1,6.0,0,1,30,41.04,Winter
761,East,2023-01-31,12.7,90.8,0.0,40.9,1.7,0,1,31,43.94,Winter
762,East,2023-02-01,14.7,39.9,7.7,27.0,4.2,0,2,32,24.78,Winter
763,East,2023-02-02,13.0,90.7,0.0,50.4,3.0,0,2,33,44.08,Winter
764,East,2023-02-03,15.3,30.0,2.1,77.4,10.6,0,2,34,21.18,Winter
765,East,2023-02-04,16.7,47.3,0.0,18.2,0.5,0,2,35,28.939999999999998,Winter
766,East,2023-02-05,14.6,94.0,12.3,31.6,1.7,0,2,36,46.36,Winter
767,East,2023-02-06,17.9,64.3,2.6,1.8,9.2,0,2,37,36.459999999999994,Winter
768,East,2023-02-07,12.5,34.8,3.2,79.9,1.2,0,2,38,21.42,Winter
769,East,2023-02-08,17.4,94.6,5.1,79.0,7.0,0,2,39,48.279999999999994,Winter
770,East,2023-02-09,13.0,83.3,16.8,16.4,4.5,0,2,40,41.12,Winter
771,East,2023-02-10,13.4,60.9,4.8,14.9,2.7,0,2,41,32.4,Winter
772,East,2023-02-11,17.5,50.9,5.1,40.9,4.4,0,2,42,30.86,Winter
773,East,2023-02-12,16.7,75.5,11.4,76.5,8.3,0,2,43,40.22,Winter
774,East,2023-02-13,15.0,47.0,0.9,49.3,4.7,0,2,44,27.8,Winter
775,East,2023-02-14,15.9,86.7,2.9,63.0,4.6,0,2,45,44.22,Winter
776,East,2023-02-15,17.1,60.6,0.0,59.2,9.9,0,2,46,34.5,Winter
777,East,2023-02-16,17.6,34.2,0.0,47.6,6.3,0,2,47,24.240000000000002,Winter
778,East,2023-02-17,15.3,32.7,3.8,43.3,10.0,0,2,48,22.26,Winter
779,East,2023-02-18,12.0,56.0,7.2,21.7,4.9,0,2,49,29.6,Winter
780,East,2023-02-19,14.5,85.1,1.1,8.4,2.5,0,2,50,42.739999999999995,Winter
781,East,2023-02-20,14.0,42.0,0.0,21.2,4.6,0,2,51,25.200000000000003,Winter
782,East,2023-02-21,16.0,70.1,9.8,73.2,7.7,0,2,52,37.64,Winter
783,East,2023-02-22,15.5,75.3,0.0,40.5,6.2,0,2,53,39.42,Winter
784,East,2023-02-23,16.1,86.3,2.9,26.2,6.5,0,2,54,44.18000000000001,Winter
785,East,2023-02-24,17.9,82.2,8.9,10.8,6.6,0,2,55,43.620000000000005,Winter
786,East,2023-02-25,13.1,84.9,6.3,62.5,10.9,0,2,56,41.82,Winter
787,East,2023-02-26,13.5,90.4,6.9,9.1,5.2,0,2,57,44.260000000000005,Winter
788,East,2023-02-27,14.5,77.3,3.5,18.2,6.6,0,2,58,39.620000000000005,Winter
789,East,2023-02-28,16.5,66.1,0.0,19.9,10.7,0,2,59,36.339999999999996,Winter
790,East,2023-03-01,20.9,36.5,10.1,46.3,3.6,0,3,60,27.14,Spring
791,East,2023-03-02,20.6,54.6,6.8,52.5,6.3,0,3,61,34.2,Spring
792,East,2023-03-03,21.8,49.4,5.1,77.7,2.8,0,3,62,32.84,Spring
793,East,2023-03-04,17.3,89.8,17.1,21.9,9.9,0,3,63,46.300000000000004,Spring
794,East,2023-03-05,22.2,69.9,4.9,34.5,4.5,0,3,64,41.28,Spring
795,East,2023-03-06,19.0,58.3,12.8,74.5,3.5,0,3,65,34.72,Spring
796,East,2023-03-07,22.2,61.9,17.6,35.4,5.9,0,3,66,38.08,Spring
797,East,2023-03-08,17.2,59.3,18.1,77.2,2.1,0,3,67,34.04,Spring
798,East,2023-03-09,20.0,69.6,1.0,34.0,2.7,0,3,68,39.84,Spring
799,East,2023-03-10,21.7,46.8,0.0,10.5,7.0,0,3,69,31.74,Spring
800,East,2023-03-11,21.6,51.9,9.4,23.1,1.2,0,3,70,33.72,Spring
801,East,2023-03-12,20.8,69.2,0.0,0.7,10.3,0,3,71,40.160000000000004,Spring
802,East,2023-03-13,19.6,85.6,19.9,9.5,1.7,0,3,72,46.0,Spring
803,East,2023-03-14,18.1,79.5,0.0,38.3,7.2,0,3,73,42.660000000000004,Spring
804,East,2023-03-15,18.9,38.7,11.1,25.3,0.7,0,3,74,26.82,Spring
805,East,2023-03-16,17.2,35.1,0.6,7.4,10.0,0,3,75,24.36,Spring
806,East,2023-03-17,22.1,83.0,27.5,20.1,8.8,0,3,76,46.46,Spring
807,East,2023-03-18,20.8,94.6,22.3,42.9,1.2,0,3,77,50.31999999999999,Spring
808,East,2023-03-19,20.5,93.8,5.7,38.5,5.4,0,3,78,49.82,Spring
809,East,2023-03-20,20.4,42.7,14.2,70.6,3.9,0,3,79,29.32,Spring
810,East,2023-03-21,22.6,88.3,10.0,74.5,3.0,0,3,80,48.88,Spring
811,East,2023-03-22,17.8,76.7,9.1,51.1,4.7,0,3,81,41.36,Spring
812,East,2023-03-23,17.9,37.2,0.0,13.2,2.2,0,3,82,25.62,Spring
813,East,2023-03-24,18.5,77.8,10.5,34.4,7.7,0,3,83,42.22,Spring
814,East,2023-03-25,21.4,86.3,0.1,42.6,5.1,0,3,84,47.36,Spring
815,East,2023-03-26,19.1,83.2,16.2,75.8,1.9,0,3,85,44.74,Spring
816,East,2023-03-27,17.8,73.7,25.0,55.6,2.6,0,3,86,40.160000000000004,Spring
817,East,2023-03-28,18.9,46.5,11.5,21.5,0.3,0,3,87,29.939999999999998,Spring
818,East,2023-03-29,22.7,46.5,0.0,52.2,3.1,0,3,88,32.22,Spring
819,East,2023-03-30,19.8,78.1,15.6,6.1,1.5,0,3,89,43.12,Spring
820,East,2023-03-31,18.2,90.8,0.0,78.8,3.1,0,3,90,47.24,Spring
821,East,2023-04-01,25.2,79.7,3.9,75.2,8.1,0,4,91,47.0,Spring
822,East,2023-04-02,27.9,59.3,0.0,72.1,4.4,0,4,92,40.459999999999994,Spring
823,East,2023-04-03,23.2,73.2,0.0,13.3,1.9,0,4,93,43.2,Spring
824,East,2023-04-04,23.1,84.1,0.0,43.1,7.5,0,4,94,47.5,Spring
825,East,2023-04-05,26.9,88.4,4.2,43.4,8.8,0,4,95,51.5,Spring
826,East,2023-04-06,22.4,81.0,6.0,77.0,9.1,0,4,96,45.839999999999996,Spring
827,East,2023-04-07,23.5,76.5,7.7,79.5,10.8,0,4,97,44.7,Spring
828,East,2023-04-08,23.9,65.4,12.4,66.4,2.9,0,4,98,40.5,Spring
829,East,2023-04-09,27.4,51.5,5.9,2.9,10.1,0,4,99,37.04,Spring
830,East,2023-04-10,26.2,71.2,11.8,8.3,0.8,0,4,100,44.2,Spring
831,East,2023-04-11,27.2,58.6,0.0,5.4,4.7,0,4,101,39.760000000000005,Spring
832,East,2023-04-12,27.9,48.1,4.7,20.4,7.4,0,4,102,35.980000000000004,Spring
833,East,2023-04-13,24.2,47.0,14.3,65.6,9.7,0,4,103,33.32,Spring
834,East,2023-04-14,26.1,60.9,8.2,49.6,5.0,0,4,104,40.019999999999996,Spring
835,East,2023-04-15,26.7,37.0,0.0,72.8,8.0,0,4,105,30.82,Spring
836,East,2023-04-16,23.9,71.8,0.0,9.9,5.9,0,4,106,43.059999999999995,Spring
837,East,2023-04-17,27.8,63.3,4.7,30.9,6.8,0,4,107,42.0,Spring
838,East,2023-04-18,25.5,94.2,14.9,42.2,8.5,0,4,108,52.98,Spring
839,East,2023-04-19,27.3,79.7,0.0,78.8,5.3,0,4,109,48.260000000000005,Spring
840,East,2023-04-20,26.2,84.4,1.0,8.4,9.2,0,4,110,49.480000000000004,Spring
841,East,2023-04-21,26.1,46.5,6.6,68.9,10.9,0,4,111,34.260000000000005,Spring
842,East,2023-04-22,25.2,92.6,19.5,56.8,1.9,0,4,112,52.16,Spring
843,East,2023-04-23,22.8,43.2,0.0,36.0,5.7,0,4,113,30.96,Spring
844,East,2023-04-24,23.4,81.5,3.0,12.1,1.2,0,4,114,46.64,Spring
845,East,2023-04-25,25.9,65.7,22.7,12.6,9.7,0,4,115,41.82,Spring
846,East,2023-04-26,23.3,41.2,8.4,69.4,10.2,0,4,116,30.46,Spring
847,East,2023-04-27,26.3,66.2,6.1,3.6,1.3,0,4,117,42.260000000000005,Spring
848,East,2023-04-28,23.1,41.4,9.4,0.2,0.7,0,4,118,30.42,Spring
849,East,2023-04-29,25.1,60.0,3.2,2.4,9.3,0,4,119,39.06,Spring
850,East,2023-04-30,25.6,86.4,6.7,73.6,7.4,0,4,120,49.92,Spring
851,East,2023-05-01,29.9,37.9,0.0,15.1,4.2,0,5,121,33.099999999999994,Spring
852,East,2023-05-02,26.2,34.0,0.6,58.0,9.9,0,5,122,29.32,Spring
853,East,2023-05-03,27.4,50.8,5.7,47.2,8.3,0,5,123,36.76,Spring
854,East,2023-05-04,30.4,48.0,24.2,62.6,8.4,0,5,124,37.44,Spring
855,East,2023-05-05,29.0,39.0,1.7,78.6,3.5,0,5,125,33.0,Spring
856,East,2023-05-06,29.7,36.3,12.5,0.3,8.1,0,5,126,32.34,Spring
857,East,2023-05-07,31.6,59.7,5.2,0.3,9.0,0,5,127,42.84,Spring
858,East,2023-05-08,27.3,51.4,0.0,59.4,4.2,0,5,128,36.94,Spring
859,East,2023-05-09,30.7,51.5,7.0,34.6,9.9,0,5,129,39.019999999999996,Spring
860,East,2023-05-10,28.0,47.5,3.6,5.9,10.0,0,5,130,35.8,Spring
861,East,2023-05-11,28.0,54.1,13.5,56.3,9.8,0,5,131,38.44,Spring
862,East,2023-05-12,31.3,94.1,0.0,0.1,4.9,0,5,132,56.42,Spring
863,East,2023-05-13,27.6,55.9,12.4,21.5,6.8,0,5,133,38.92,Spring
864,East,2023-05-14,25.9,70.0,0.0,29.4,6.2,0,5,134,43.54,Spring
865,East,2023-05-15,26.8,57.3,8.0,30.2,8.0,0,5,135,39.0,Spring
866,East,2023-05-16,29.0,56.3,14.7,31.1,5.1,0,5,136,39.92,Spring
867,East,2023-05-17,25.8,45.2,0.0,71.8,6.2,0,5,137,33.56,Spring
868,East,2023-05-18,28.5,94.7,9.1,52.8,5.3,0,5,138,54.980000000000004,Spring
869,East,2023-05-19,29.3,53.7,0.0,14.4,5.0,0,5,139,39.06,Spring
870,East,2023-05-20,26.1,59.5,12.8,30.2,7.6,0,5,140,39.46,Spring
871,East,2023-05-21,27.1,31.4,12.3,56.1,10.9,0,5,141,28.82,Spring
872,East,2023-05-22,28.4,92.6,9.4,41.8,6.1,0,5,142,54.08,Spring
873,East,2023-05-23,30.9,54.7,3.9,68.4,8.4,0,5,143,40.42,Spring
874,East,2023-05-24,31.5,67.2,8.1,74.8,10.3,0,5,144,45.78,Spring
875,East,2023-05-25,30.4,53.5,0.0,9.4,5.4,0,5,145,39.64,Spring
876,East,2023-05-26,27.4,35.9,3.6,59.8,5.4,0,5,146,30.799999999999997,Spring
877,East,2023-05-27,28.0,42.0,13.9,63.8,7.1,0,5,147,33.6,Spring
878,East,2023-05-28,26.5,36.0,9.5,57.0,4.4,0,5,148,30.299999999999997,Spring
879,East,2023-05-29,26.5,47.3,10.7,38.2,5.6,0,5,149,34.81999999999999,Spring
880,East,2023-05-30,26.1,33.5,14.3,56.6,11.0,0,5,150,29.060000000000002,Spring
881,East,2023-05-31,31.0,76.9,0.0,8.4,6.1,0,5,151,49.36,Spring
882,East,2023-06-01,31.1,54.2,18.3,66.7,0.5,0,6,152,40.34,Summer
883,East,2023-06-02,29.6,62.9,15.5,10.1,9.6,0,6,153,42.92,Summer
884,East,2023-06-03,30.0,30.0,5.2,46.0,10.3,0,6,154,30.0,Summer
885,East,2023-06-04,27.3,71.1,7.4,27.4,3.0,0,6,155,44.81999999999999,Summer
886,East,2023-06-05,27.3,41.2,17.3,66.2,3.1,0,6,156,32.86,Summer
887,East,2023-06-06,32.2,94.5,0.0,48.9,9.8,0,6,157,57.120000000000005,Summer
888,East,2023-06-07,32.3,48.2,4.7,4.7,5.3,0,6,158,38.66,Summer
889,East,2023-06-08,30.9,89.3,0.3,20.9,5.0,0,6,159,54.26,Summer
890,East,2023-06-09,27.5,94.6,4.5,5.8,10.4,0,6,160,54.339999999999996,Summer
891,East,2023-06-10,30.3,90.5,5.1,5.3,8.6,0,6,161,54.38,Summer
892,East,2023-06-11,32.7,71.7,4.1,60.2,0.6,0,6,162,48.300000000000004,Summer
893,East,2023-06-12,27.7,54.2,10.0,37.1,8.9,0,6,163,38.3,Summer
894,East,2023-06-13,32.9,72.7,5.0,25.2,4.7,0,6,164,48.82,Summer
895,East,2023-06-14,31.5,32.8,0.0,69.0,4.8,0,6,165,32.019999999999996,Summer
896,East,2023-06-15,31.9,38.9,19.7,3.5,5.1,0,6,166,34.699999999999996,Summer
897,East,2023-06-16,31.9,68.6,4.7,38.7,10.0,0,6,167,46.58,Summer
